Shear-Relative Angle,Low-Level Mean Flow-Relative Angle,Updraft Depth,Updraft Bottom Altitude,Updraft Top Altitude,Upraft Vertical Velocity,Circulation Classification,Updraft Radius,Updraft Normalized Radius
273.4066,107.7861,4,5,9,1.877872,2,62.52547,1.042091
302.0117,136.3912,2,6,8,1.896522,2,41.16206,0.6860343
47.11732,241.4969,1.5,11.5,13,1.740556,2,86.6365,1.443942
46.02328,240.4028,1.5,11.5,13,1.79875,2,69.85228,1.164205
309.6176,151.3679,7,0,7,2.262944,3,116.805,1.94675
323.6996,165.4499,5,0,5,2.281463,3,53.60773,0.8934622
72.24448,273.9948,7,0,7,2.719012,2,13.20436,0.2200726
141.3498,343.1001,12,0.5,12.5,2.416825,2,59.9896,0.9998267
164.4788,6.229126,6.5,1,7.5,2.016026,2,25.17424,0.4195707
322.4256,164.1759,8,1.5,9.5,2.226974,2,40.5387,0.6756449
255.5398,97.2901,2.5,2,4.5,2.103889,3,18.60722,0.3101203
181.1017,22.85202,3,2.5,5.5,2.024,1,50.33262,0.838877
312.9594,154.7097,3,3,6,2.635,2,18.84027,0.3140046
122.8154,324.5657,3.5,3,6.5,1.920345,2,96.05013,1.600835
294.1191,135.8694,4,4,8,2.070476,1,35.14358,0.5857264
307.4346,149.1849,2,5,7,2.150833,2,57.32077,0.9553462
109.5407,311.291,1.5,5.5,7,1.951667,2,35.61575,0.5935959
271.4757,113.226,5,6.5,11.5,2.752913,3,36.10931,0.6018219
318.5778,160.3281,2.5,7,9.5,1.89,2,108.2823,1.804706
329.6536,171.4039,3,7,10,1.936111,2,65.59145,1.093191
121.0294,322.7797,1.5,7,8.5,1.9525,2,31.13629,0.5189382
309.51,151.2603,1.5,9,10.5,1.86963,2,97.53204,1.625534
316.0779,157.8282,2,9.5,11.5,1.798571,2,100.8516,1.68086
141.4828,343.2332,3,9.5,12.5,1.917297,2,95.43871,1.590645
141.0519,342.8022,1.5,10,11.5,2.262273,2,103.9561,1.732602
45.62543,240.005,6.5,1,7.5,2.159853,1,28.79795,0.4799658
336.7155,171.0951,10.5,1,11.5,2.338526,1,58.71986,0.9786643
19.9312,214.3107,1.5,1.5,3,2.7425,2,74,1.233333
38.57666,232.9562,6,1.5,7.5,2.790704,4,51.31461,0.8552436
308.8286,143.2082,3,1.5,4.5,2.362857,1,42,0.7
233.4287,67.80823,1.5,1.5,3,2.218462,1,44.85925,0.7476541
58.83675,253.2163,3.5,2,5.5,2.179394,1,54.1512,0.9025199
229.3655,63.745,3.5,2,5.5,2.072444,2,30.77832,0.512972
246.982,81.36154,2.5,2,4.5,2.175,1,49.90211,0.8317019
331.2346,165.6141,2,2.5,4.5,1.916923,1,47.35414,0.7892357
271.3983,105.7778,5.5,1.5,7,2.064244,3,36.06421,0.6010702
218.6159,52.99539,2,4.5,6.5,1.81,3,84.55579,1.409263
40.83942,235.2189,5,3,8,1.973367,4,133.0455,2.217425
212.8106,47.19012,1.5,6,7.5,1.796,2,95.72186,1.595364
281.4951,115.8746,2.5,6.5,9,1.907143,1,97.06342,1.617724
25.0247,219.4042,2.5,7,9.5,2.44383,2,53.35273,0.8892121
43.696,238.0755,3,8,11,2.524737,3,59.78203,0.9963672
18.40175,212.7813,3.5,0,3.5,2.696422,4,14.36784,0.239464
140.9367,335.3162,8.5,0,8.5,2.890908,1,35.54932,0.5924886
61.63013,256.0096,2.5,0.5,3,2.0575,2,42.07991,0.7013319
292.8987,127.2783,1.5,0.5,2,2.272,2,16.23159,0.2705265
354.3325,188.7121,7.5,0.5,8,2.186901,4,47.63786,0.7939643
51.61079,245.9903,1.5,1,2.5,2.062,2,37.46157,0.6243594
324.9362,159.3157,2.5,2,4.5,2.103333,2,108.2405,1.804008
311.2972,145.6768,2,2,4,2.576667,2,19.1229,0.318715
313.0805,147.4601,2.5,2.5,5,1.954,2,110.253,1.837551
299.8578,134.2374,1.5,2.5,4,1.7875,2,38.47076,0.6411794
253.4852,87.86472,2,2.5,4.5,1.921429,2,31.29067,0.5215111
17.48091,211.8604,1.5,3.5,5,2.5225,1,49.39635,0.8232725
18.43121,212.8107,3.5,3.5,7,2.282812,1,42.69413,0.7115689
83.1976,277.5771,4.5,2.5,7,2.658478,1,39.138,0.6522999
73.44254,280.7531,14,0,14,3.491454,1,60.71973,0.8929372
132.3308,339.6413,9,0.5,9.5,3.579541,3,41.41203,0.6090005
45.11226,252.4228,3.5,2,5.5,3.423235,2,68.1656,1.002435
143.7043,351.0148,5.5,3,8.5,3.145533,3,89.07315,1.309899
89.85001,297.1605,1.5,5.5,7,3.0925,2,30.91211,0.4545898
133.015,340.3255,2,7,9,3.156333,2,52.45309,0.771369
348.8831,196.1936,1.5,0,1.5,2.1555,1,113.4019,1.532458
54.95714,262.2676,8.5,0,8.5,3.148962,1,26.56682,0.3590111
133.9651,341.2756,8,0,8,4.236178,1,20.81037,0.2812212
155.9307,3.241241,12,0.5,12.5,2.41922,2,54.89205,0.7417845
16.10367,223.4142,6,1,7,1.964435,4,65.93934,0.8910722
88.19577,295.5063,2.5,1,3.5,1.930625,1,49.28435,0.6660047
330.7119,178.0225,1.5,1,2.5,1.921429,2,16.79629,0.2269769
183.4869,30.79742,6,2,8,1.926131,3,85.90069,1.16082
167.2648,14.57532,1.5,2,3.5,1.659,1,137.7165,1.861034
348.9397,196.2502,5,2.5,7.5,2.000848,3,102.9377,1.391051
336.5661,183.8766,2.5,2.5,5,1.747586,3,106.6285,1.440925
326.7753,174.0858,4.5,2.5,7,1.791628,2,75.3159,1.017782
184.0511,31.36163,2,2.5,4.5,2.102,1,126.5574,1.710235
165.4303,12.74081,2,1,3,2.621112,1,195.0815,2.636237
176.4956,23.80609,3.5,2.5,6,1.873077,1,164.5055,2.223048
330.6636,177.9742,2.5,3,5.5,1.84,3,146.7518,1.983133
337.486,184.7966,3.5,2,5.5,1.773662,2,68.48352,0.925453
315.7929,163.1035,1.5,3,4.5,1.706667,2,71.00991,0.9595934
150.8409,358.1514,2.5,3,5.5,2.200667,1,121.6044,1.643302
178.3337,25.64423,3,1.5,4.5,1.812,1,135.4195,1.829993
172.4994,19.80991,3,3.5,6.5,1.726539,1,154.7937,2.091807
170.8706,18.18115,1.5,3.5,5,2.222,1,167.4398,2.262701
357.0818,204.3924,2.5,4.5,7,1.7075,2,162.4964,2.195898
149.0616,356.3721,3.5,4.5,8,1.827408,3,99.89182,1.34989
190.9151,38.22565,2.5,4.5,7,1.78,2,61.01351,0.8245069
0.4854279,207.7959,1.5,5,6.5,1.732,2,158.172,2.13746
345.4757,192.7862,5,4.5,9.5,1.764,2,83.14501,1.123581
339.9096,187.2201,1.5,5.5,7,1.6425,2,145.3633,1.964369
158.7567,6.067261,3,5.5,8.5,1.786667,1,140.7623,1.902193
163.4824,10.79288,4.5,6.5,11,2.887736,3,168.3451,2.274934
160.6151,7.925598,2,8.5,10.5,1.822381,2,123.1817,1.664618
171.8146,19.12515,2,8.5,10.5,1.676522,2,126.1688,1.704984
185.1245,333.7847,2.5,0.5,3,2.181111,2,34.51785,0.4664574
115.0863,263.7465,12.5,0,12.5,2.281233,1,25.41497,0.3434455
155.5017,304.1619,5.5,1,6.5,1.978391,2,174.7236,2.361129
141.167,289.8271,11,1,12,2.14616,2,88.49435,1.19587
130.2589,278.9191,4.5,1.5,6,2.273548,2,109.5368,1.480227
161.9492,310.6094,1.5,1.5,3,2.194,2,151.6823,2.049761
20.1803,168.8405,2.5,1.5,4,1.892592,1,55.41515,0.7488534
359.7316,148.3918,2,1.5,3.5,1.898,2,58.15466,0.7858738
2.098022,150.7582,2.5,1.5,4,1.859623,4,74.93959,1.012697
39.40258,188.0628,3,2,5,2.007561,1,54.73818,0.7397051
355.5344,144.1946,1.5,2,3.5,1.676667,4,89.27062,1.20636
324.4988,113.159,13,1,14,2.432896,2,75.06609,1.014407
341.0774,129.7376,2.5,2,4.5,2.327916,4,140.4085,1.897412
11.94496,160.6052,3.5,2.5,6,1.747333,1,49.38473,0.6673613
326.5806,115.2408,2,1.5,3.5,2.356765,1,152.496,2.060757
134.2671,282.9273,3.5,3,6.5,1.810213,2,159.5406,2.155954
201.2837,349.9439,1.5,3,4.5,1.8325,2,38.05259,0.5142242
228.149,16.8092,4,1.5,5.5,1.9365,2,42.77385,0.578025
144.0788,292.739,9,1.5,10.5,2.081024,2,178.5408,2.412714
163.5805,312.2407,2,3.5,5.5,1.665,2,71.75903,0.9697165
340.5398,129.2,3.5,3.5,7,1.729445,2,50.76854,0.6860614
161.2989,309.959,7.5,4,11.5,2.335818,1,46.14263,0.6235491
351.7094,140.3696,3,4,7,1.664243,2,78.89091,1.066093
313.2678,101.9279,2.5,4.5,7,1.738823,2,94.68146,1.279479
328.9215,117.5817,5.5,4.5,10,1.661282,3,114.0623,1.541383
324.9261,113.5862,6.5,4.5,11,3.130609,3,153.2627,2.071117
149.4706,298.1308,3.5,5,8.5,1.816531,2,137.5516,1.858805
332.6503,121.3105,2.5,7,9.5,3.391667,3,161.0563,2.176436
339.8438,128.504,2,7.5,9.5,1.722381,2,117.2967,1.585091
326.3997,115.0599,2.5,10.5,13,1.664091,2,52.5898,0.710673
45.01415,193.6743,2.5,0.5,3,1.636471,2,26.20118,0.3540699
180.1053,328.7655,11,0,11,3.160296,2,137.864,1.863027
97.95783,246.618,11.5,0.5,12,2.119116,2,74.5432,1.007341
67.44932,216.1095,1.5,1,2.5,1.781579,2,59.29013,0.801218
59.094,207.7542,3,1,4,2.0136,2,66.31934,0.8962073
184.168,332.8282,10,0,10,2.467669,2,27.09238,0.3661132
285.3233,73.98352,4,1,5,1.885406,1,148.4783,2.006464
208.2795,356.9397,1.5,1.5,3,1.950625,3,55.65259,0.752062
234.0694,22.72958,2,1.5,3.5,1.716,1,64.45946,0.8710737
96.08396,244.7442,4,2,6,1.720909,2,91.38999,1.235
267.8369,56.49707,9,2,11,2.133343,3,76.99706,1.040501
92.97907,241.6393,5,2.5,7.5,1.79934,2,152.4495,2.060128
143.056,291.7162,2,3,5,1.76,1,56.0357,0.7572392
33.14985,181.81,1.5,3,4.5,1.606667,2,30.39162,0.4106976
293.2832,81.94339,1.5,3,4.5,1.756667,1,76.6918,1.036376
111.5972,260.2574,2.5,3.5,6,1.7428,2,150.0596,2.027832
101.8053,250.4655,3,3.5,6.5,1.952979,2,150.3829,2.032201
112.426,261.0862,2.5,5,7.5,1.773846,4,93.76083,1.267038
327.3986,116.0588,2,5,7,1.874667,1,35.34134,0.4775856
90.23148,238.8917,2,6,8,1.69625,2,154.9191,2.093502
197.118,345.7782,7,6.5,13.5,2.24726,2,53.03848,0.7167362
100.5535,249.2137,2,7,9,1.628421,3,61.21609,0.8272445
307.6848,96.34503,3.5,7,10.5,1.759259,1,75.18702,1.016041
275.6798,64.34,2.5,8,10.5,2.126364,2,111.6969,1.509418
271.1741,59.83426,1.5,8.5,10,1.688,2,98.32539,1.328722
101.1907,249.8509,3,9,12,1.636552,2,99.85046,1.349331
283.8639,72.52408,2,10.5,12.5,1.637949,2,90.62241,1.224627
131.7338,280.394,7,0,7,2.722179,2,17.00236,0.2297616
228.1406,16.80078,2.5,0,2.5,2.301071,1,40.37271,0.5455771
131.7451,280.4053,6,0.5,6.5,2.139802,1,47.34492,0.6397963
54.45786,203.118,2,1,3,1.807778,2,65.38291,0.8835528
159.1917,307.8518,5,1,6,1.942368,2,48.21239,0.6515188
339.9164,128.5766,7,1,8,1.77069,2,38.5773,0.5213149
225.6077,14.26788,12,0.5,12.5,2.017158,2,69.99037,0.9458159
22.31627,170.9765,11,1,12,2.288149,2,78.2898,1.05797
47.16666,195.8268,1.5,2.5,4,1.895,1,27.48705,0.3714466
253.4296,42.08978,1.5,2.5,4,1.6725,1,87.65842,1.184573
179.0903,327.7505,4.5,3,7.5,1.940625,2,52.69683,0.7121194
74.8148,223.475,1.5,4,5.5,1.861,1,40.69188,0.5498903
39.2028,187.863,6.5,6.5,13,2.260543,1,48.67177,0.6577266
235.8159,24.47614,1.5,6.5,8,1.773,2,31.50338,0.4257214
40.63139,189.2916,2.5,7,9.5,2.0695,2,90.20838,1.219032
252.4532,41.11343,1.5,8,9.5,1.631333,2,54.20272,0.7324691
205.1769,353.8371,2.5,8.5,11,1.66,2,57.93401,0.782892
23.83413,172.4943,2,9,11,2.177619,2,132.1924,1.786383
23.05822,171.7184,2.5,10.5,13,2.226508,2,97.9537,1.323699
326.963,112.2457,1.5,0,1.5,1.854445,1,55.44428,0.749247
72.55093,217.8336,7.5,0.5,8,2.799151,1,19.69167,0.2661036
227.0187,12.30142,10.5,0.5,11,2.862227,2,46.9491,0.6344473
82.95169,228.2344,13.5,0.5,14,2.36291,1,77.80232,1.051383
254.7935,40.0762,2.5,0.5,3,1.65625,2,92.94224,1.255976
333.2101,118.4928,1.5,0.5,2,1.563333,1,118.0108,1.59474
66.70883,211.9915,1.5,1,2.5,1.57,1,19.34237,0.2613834
334.5997,119.8824,10,1,11,2.755938,3,169.6972,2.293205
334.1328,119.4155,1.5,2,3.5,1.94,4,45.34338,0.6127484
285.7624,71.04507,2,2,4,2.056364,2,44.58333,0.6024774
217.6167,2.899445,3,2.5,5.5,2.296667,2,56.16061,0.7589272
304.3969,89.67963,1.5,2.5,4,1.56,2,55.1741,0.745596
281.5324,66.81509,2.5,2.5,5,1.668333,1,88.02273,1.189496
279.469,64.75171,4.5,8,12.5,1.714907,2,115.8219,1.565161
72.81692,254.7484,10.5,0,10.5,1.860907,3,131.8219,5.070073
70.53529,252.4667,17,0,17,3.542151,2,32.24767,1.240295
123.0635,304.9949,6,0,6,1.555194,2,28.52761,1.097216
258.0438,79.97519,3,0,3,1.429615,2,49.56891,1.906497
45.90574,227.8372,6,0,6,1.633067,1,72.86528,2.802511
248.8815,70.81299,2,0.5,2.5,1.56579,4,134.6746,5.179792
343.828,165.7595,14,1,15,2.324039,1,32.83842,1.263016
280.5378,102.4692,2.5,1,3.5,1.69875,4,114.1379,4.38992
21.85377,203.7852,13.5,0,13.5,1.940064,1,106.1649,4.083267
255.6588,77.59024,2,1.5,3.5,1.456,4,96.02083,3.693109
242.744,64.67548,2,2,4,1.52,1,128.6546,4.948252
98.84657,280.778,6,1,7,1.828116,3,62.06668,2.38718
269.8706,91.80203,3.5,6,9.5,1.870454,1,137.9144,5.304398
278.819,100.7504,3,6.5,9.5,1.654643,1,79.18418,3.045545
194.6627,16.59418,6,9,15,1.586882,2,42.26478,1.625569
272.7969,94.72833,1.5,9,10.5,1.478182,1,86.63405,3.332079
340.881,162.8124,3.5,0.5,4,1.643273,2,36.00611,1.38485
108.4806,290.412,12,0.5,12.5,2.023383,2,32.04432,1.232474
20.12971,202.0612,17,0,17,2.850064,1,23.1507,0.8904114
71.3624,253.2939,2.5,2,4.5,1.705455,1,44.08568,1.695603
348.2424,170.1738,8.5,2,10.5,1.821494,4,123.7756,4.760602
348.572,170.5034,9.5,2,11.5,1.678628,4,101.1083,3.888782
342.6386,164.5701,6,1,7,1.529899,4,68.64603,2.640232
236.0052,57.93668,1.5,3.5,5,1.565,2,18.97367,0.7297564
113.423,295.3544,1.5,4,5.5,1.5375,2,49.95637,1.921399
170.6975,352.629,3,4.5,7.5,1.617385,2,28.77863,1.10687
150.5499,332.4814,1.5,5,6.5,1.488333,2,55.63907,2.139964
305.7728,127.7042,2,5.5,7.5,1.770769,1,28.69896,1.103806
164.3687,346.3002,6,6.5,12.5,1.596984,2,42.42262,1.631639
1.500191,183.4316,2,9,11,1.548,1,62.77383,2.414378
347.1813,169.1128,1.5,10,11.5,1.425,1,116.1336,4.466677
164.5406,346.472,2.5,10,12.5,1.567746,2,27.18334,1.045513
69.20814,251.1396,17,0,17,2.636277,4,31.15127,1.198126
276.0109,97.94232,1.5,0,1.5,1.422857,2,59.28889,2.280342
279.7972,101.7286,13,0,13,1.700841,4,104.4054,4.015593
305.2923,127.2238,2.5,1.5,4,1.557143,2,96.93622,3.728316
76.94816,258.8796,2,2.5,4.5,1.452222,1,52.7093,2.027281
125.3923,307.3238,3,2.5,5.5,1.651333,3,56.0251,2.154812
279.4005,101.3319,14.5,0,14.5,1.609913,1,58.84058,2.263099
260.2003,82.13181,4.5,5.5,10,1.536667,1,68.08176,2.618529
81.69131,263.6227,1.5,7,8.5,1.428333,2,82.00908,3.154195
126.3155,308.2469,4.5,0,4.5,1.666538,3,14.30654,0.5502516
173.9612,355.8926,7,0,7,1.855803,2,117.651,4.525039
67.88151,249.813,13,0.5,13.5,2.373614,4,28.852,1.109692
265.7022,87.6337,5.5,1,6.5,1.748353,1,116.436,4.478309
306.8823,128.8138,5.5,1.5,7,1.830926,1,33.46204,1.287002
75.07127,257.0027,6,2,8,2.105941,2,86.05018,3.309622
245.716,67.64743,10,1.5,11.5,2.035818,1,105.655,4.063653
75.83088,257.7623,7,3,10,1.585408,2,72.11113,2.773505
200.429,22.3605,6.5,3.5,10,2.230545,2,17.35966,0.6676791
217.0941,39.02557,3.5,3.5,7,1.628462,2,36.58459,1.4071
114.7948,296.7263,2.5,4,6.5,1.628182,2,56.87926,2.187664
119.7444,301.6759,1.5,4,5.5,1.512,2,45.5093,1.750358
108.2814,290.2128,2,4.5,6.5,1.483333,2,55.40199,2.130846
213.1143,35.04581,1.5,4.5,6,1.564706,2,54.17339,2.083592
66.4681,248.3996,3,5.5,8.5,1.637879,2,73.9749,2.845188
94.23576,276.1672,2,5.5,7.5,1.479286,2,71.36749,2.744904
57.09139,239.0228,2,6,8,1.502727,2,65.00524,2.500202
228.6227,50.55417,4,6,10,1.443846,2,53.66992,2.064228
263.9239,85.85529,4.5,6,10.5,1.523951,1,63.55019,2.444238
10.56399,192.4954,10,6.5,16.5,2.730501,1,14.62258,0.5624068
235.7326,57.66406,4.5,9.5,14,1.7148,2,60.60323,2.330894
129.2907,311.2221,1.5,13,14.5,1.791428,1,16.05111,0.6173503
190.838,358.4911,8,0,8,2.110491,3,92.02123,1.704097
21.6699,189.3229,8,0,8,5.101489,1,121.614,2.252111
54.84863,222.5016,4.5,1,5.5,1.8264,3,30.40037,0.5629699
36.21551,203.8685,13.5,1,14.5,2.737849,4,51.77623,0.9588191
125.9095,293.5626,16.5,0,16.5,2.680322,2,25.86101,0.4789075
340.9139,148.567,2,1,3,1.670909,2,43.5429,0.80635
169.1915,336.8445,2,1,3,2.251333,1,96.57803,1.788482
317.4174,125.0704,3.5,1,4.5,2.672143,2,49.20961,0.9112891
184.8568,352.5099,10.5,1.5,12,2.090169,3,53.08863,0.9831228
201.5234,9.176422,2,2.5,4.5,1.608,1,88.21004,1.633519
217.6508,25.30377,2,3,5,1.787667,1,49.35983,0.9140708
208.063,15.71606,3.5,3,6.5,1.650435,1,71.66828,1.32719
175.0789,342.7319,1.5,8.5,10,1.856364,2,66.0698,1.223515
288.44,96.09302,3,9.5,12.5,2.135238,NaN,6.203574,0.114881
341.1655,148.8185,8,0,8,2.068293,2,118.6623,2.19745
347.8705,155.5235,15.5,0.5,16,3.475379,4,53.26751,0.9864353
148.8523,316.5053,13,0,13,2.066112,3,81.63078,1.511681
139.6006,307.2537,13,0.5,13.5,2.063469,1,13.14212,0.2433725
21.83494,189.4879,3,1,4,1.938461,3,65.04068,1.204457
52.64391,220.2969,3.5,1,4.5,2.271714,2,48.88248,0.9052312
301.6933,109.3463,3.5,1,4.5,1.81131,2,49.93279,0.9246812
329.1194,136.7723,4.5,1.5,6,1.821357,2,102.7493,1.902766
66.05581,233.7088,3,2,5,1.93,1,32.58377,0.6034032
345.8965,153.5495,13,1,14,1.927851,2,90.58723,1.677541
163.0147,330.6677,2.5,2,4.5,1.925714,1,62.00385,1.148219
183.7668,351.4198,2,2,4,2.555,NaN,6.472024,0.1198523
138.2551,305.9081,5,3.5,8.5,1.928125,2,110.3592,2.043688
12.70682,180.3598,2,4,6,1.781429,2,72.35336,1.339877
45.59527,213.2483,11,4,15,2.127079,NaN,7.735124,0.143243
154.3154,321.9684,2.5,4.5,7,1.78,2,116.3343,2.154339
66.47227,234.1253,2.5,6,8.5,1.966923,1,27.03692,0.5006837
0.4713287,168.1243,2,6.5,8.5,1.687857,2,102.5092,1.898319
127.0768,294.7298,1.5,7,8.5,1.574,2,89.14296,1.650796
328.2819,135.9348,1.5,7.5,9,1.7,2,88.85181,1.645404
351.8411,159.4941,3,8,11,1.776,4,83.74595,1.550851
9.640656,177.2937,17.5,0,17.5,2.637813,1,21.54219,0.3989295
306.2459,113.899,15.5,0,15.5,2.537258,2,51.44052,0.9526023
342.7151,150.3682,5,0,5,1.735309,2,48.06241,0.8900447
95.96647,263.6195,3.5,1,4.5,2.182308,1,40.77751,0.7551391
132.292,299.945,9.5,1,10.5,2.048967,3,42.17477,0.7810143
123.1191,290.7721,14,0.5,14.5,3.077895,1,16.40242,0.3037485
179.8657,347.5187,3,1,4,2.26816,2,19.02908,0.3523904
325.4267,133.0797,2,1,3,1.632069,2,96.21069,1.781679
306.0687,113.7217,1.5,1,2.5,1.636429,2,52.58228,0.9737458
239.5233,47.1763,3,1,4,1.810625,2,37.34253,0.6915284
244.0946,51.74765,6,1,7,1.949853,2,44.74633,0.8286358
201.8651,9.518127,4,1,5,1.9116,1,136.7428,2.532274
50.62026,218.2733,3,1.5,4.5,1.907359,3,41.63206,0.770964
15.94013,183.5931,3,1.5,4.5,1.857857,2,47.64426,0.8823011
188.537,356.1901,14,1.5,15.5,2.292032,3,47.42142,0.8781744
325.5654,133.2184,3,1.5,4.5,1.69,NaN,2.696532,0.04993577
328.3867,136.0397,2,1.5,3.5,1.737857,2,88.53553,1.639547
261.4174,69.07043,1.5,1.5,3,1.72,2,66.75328,1.236172
278.2363,85.88934,2,1.5,3.5,1.625834,2,87.49546,1.620286
341.5235,149.1765,3,2,5,2.08,2,66.81037,1.237229
321.3171,128.9702,1.5,2.5,4,1.723529,2,89.03869,1.648865
175.2008,342.8538,3.5,3,6.5,1.865385,3,92.08051,1.705195
181.0862,348.7392,9.5,3,12.5,2.125,3,81.7646,1.514159
325.6537,133.3068,4,3,7,1.604348,2,82.45139,1.526878
283.3466,90.9996,2.5,3,5.5,1.725333,2,121.7711,2.255021
276.4406,84.0936,2,3,5,1.814444,2,120.5261,2.231966
10.84098,178.494,3.5,3.5,7,1.689584,1,33.98653,0.6293802
355.9209,163.5739,2,3.5,5.5,1.825,1,48.23104,0.8931674
199.9606,7.613617,10.5,1,11.5,1.940435,3,87.54511,1.621206
283.7213,91.37433,1.5,4,5.5,1.670909,2,87.99845,1.629601
178.068,345.721,3.5,4.5,8,1.848723,3,65.59046,1.214638
328.1363,135.7893,2,5.5,7.5,1.983428,4,73.55155,1.362066
300.3232,107.9762,3,5.5,8.5,1.591818,2,105.912,1.961334
199.3945,7.047485,3.5,5.5,9,2.326667,1,141.3855,2.61825
214.7307,22.38373,4,6,10,1.706102,3,100.3093,1.85758
354.7016,162.3546,3,6.5,9.5,1.7325,1,31.00614,0.5741877
297.4255,105.0786,1.5,8,9.5,1.658571,1,82.70295,1.531536
227.5064,35.15939,2.5,9,11.5,1.764546,1,46.11174,0.8539212
313.9137,121.5667,4.5,11.5,16,2.160909,2,70.7832,1.3108
299.4677,107.1207,2.5,12.5,15,1.79939,2,79.86514,1.478984
14.29177,150.6577,15,0,15,3.747355,1,31.02468,1.034156
304.1427,80.50864,2.5,0,2.5,1.7442,1,146.7069,4.89023
325.3947,101.7606,2,0.5,2.5,6.510345,NaN,6.825552,0.2275184
113.4568,249.8227,9,1,10,1.707454,3,118.8705,3.96235
129.8686,266.2344,2,1,3,1.475556,1,122.3128,4.077093
217.0341,353.4,3.5,1,4.5,3.058158,1,40.19851,1.33995
309.8182,86.18408,2,1.5,3.5,1.434667,2,78.57073,2.619025
312.082,88.44791,11,1.5,12.5,2.120615,2,108.0999,3.603331
106.7353,243.1012,2.5,2,4.5,1.470909,3,104.6526,3.488422
121.6902,258.0561,3,2,5,1.702037,1,105.6871,3.522904
310.7091,87.07504,3,2,5,1.615384,3,148.6862,4.956208
136.137,272.5029,1.5,2.5,4,1.7025,1,158.1518,5.271728
166.3311,302.697,4,2.5,6.5,1.738182,1,42.8408,1.428027
290.5362,66.9021,4.5,1.5,6,2.20575,2,126.5839,4.219464
140.2378,276.6037,2.5,3,5.5,1.6285,1,98.54587,3.284862
331.1187,107.4846,4,3,7,1.570454,2,76.09358,2.536453
321.882,98.24783,5,3.5,8.5,1.758519,2,126.322,4.210732
312.5916,88.95755,3,3.5,6.5,1.610541,2,122.9712,4.099039
129.0864,265.4523,3,4,7,1.517857,1,97.79816,3.259939
179.2262,315.5921,2,4,6,2.336154,1,42.72,1.424
84.75262,221.1185,1.5,4.5,6,1.48,2,35.59499,1.1865
307.1614,83.52731,2.5,4.5,7,1.565323,2,72.78574,2.426192
118.9044,255.2703,9,4,13,1.837251,3,185.6358,6.187861
307.7552,84.12109,2,5,7,1.469333,2,158.4593,5.281978
276.7845,53.15036,1.5,5.5,7,1.5025,2,69.57011,2.319004
326.0563,102.4222,2.5,6.5,9,1.433333,2,82.17256,2.739085
283.9797,60.34558,1.5,6.5,8,1.42,2,73.20309,2.440103
158.1875,294.5534,2,7,9,1.658,1,45.59547,1.519849
121.4563,257.8221,4.5,7.5,12,1.574706,3,195.8388,6.527959
13.90562,150.2715,3,7.5,10.5,1.882857,2,43.98276,1.466092
128.2153,264.5812,4.5,8,12.5,1.563099,1,94.95404,3.165135
312.586,88.95193,1.5,10,11.5,1.408889,2,69.56561,2.318854
120.664,257.0299,3,11,14,1.604242,2,178.9907,5.966356
309.5031,85.86905,2,11,13,1.417931,2,159.0681,5.302269
68.49123,199.6752,15,0,15,3.439792,3,31.68842,1.056281
174.7101,305.894,3,0.5,3.5,2.479296,4,11.25801,0.3752669
202.1037,333.2877,8.5,0.5,9,2.138921,4,164.5636,5.485453
301.9368,73.12079,11.5,1,12.5,2.84494,2,33.11036,1.103679
190.6254,321.8094,3.5,1,4.5,2.038889,2,42.23132,1.407711
228.6013,359.7853,4,1,5,1.636923,4,87.21397,2.907132
51.25047,182.4345,3.5,1.5,5,1.8508,1,107.3261,3.577536
56.51492,187.6989,2.5,1.5,4,1.537333,1,84.59368,2.819789
28.56953,159.7535,1.5,1.5,3,1.451538,1,101.2659,3.37553
49.46336,180.6474,1.5,2,3.5,1.7325,1,150.3596,5.011986
27.10753,158.2915,4,2,6,1.618485,1,191.9493,6.398311
54.68883,185.8728,2,2.5,4.5,1.730769,1,119.2879,3.976264
195.5504,326.7344,11,1,12,2.029821,2,92.49055,3.083019
53.84128,185.0253,3,3,6,1.622368,3,67.03613,2.234538
21.72888,152.9129,2.5,3,5.5,1.481,2,102.9765,3.43255
32.98607,164.17,3.5,3.5,7,1.871129,3,196.1834,6.539445
44.8044,175.9884,2,3.5,5.5,1.6325,3,142.9873,4.766242
23.07638,154.2604,2,3.5,5.5,1.566667,3,167.7848,5.592827
22.35975,153.5437,2,3.5,5.5,1.481579,3,148.7544,4.95848
34.36392,165.5479,2.5,3.5,6,1.5928,2,67.0471,2.234903
48.31912,179.5031,3,4,7,1.655128,2,114.818,3.827267
20.19962,151.3836,2.5,4,6.5,1.5,2,113.4755,3.782517
16.23531,147.4193,2.5,4,6.5,1.532889,2,78.54628,2.618209
49.6628,180.8468,2,4.5,6.5,1.657143,2,121.5376,4.051255
41.85997,173.0439,3,5,8,1.589,2,128.6728,4.289094
23.14092,154.3249,2,5.5,7.5,1.56875,2,121.2525,4.041749
183.0701,314.2541,2.5,6,8.5,1.5616,3,83.43903,2.781301
189.4057,320.5897,2.5,7.5,10,1.588889,1,71.38317,2.379439
36.70363,167.8876,7.5,5,12.5,1.642737,2,147.3173,4.910578
35.45998,166.644,2.5,8.5,11,1.448571,2,197.3586,6.578619
204.562,335.746,5.5,9,14.5,1.861797,3,113.0487,3.768289
